ID,PRODUCT_CODE,SKU,LENGTH,COLOR,TYPE,PRICE,STOCK,MANUFACTUREPRICE,WHOLESALEPRICE,REGULARPRICE,
31,BNH-NW,NATURAL UNPROCESSED NATURAL WAVE,14,NATURAL,Inch,27.00,998,13.50,14.85,33.75,
31,BNH-NW,NATURAL UNPROCESSED NATURAL WAVE,16,NATURAL,Inch,34.00,599,17.00,18.70,42.5,
31,BNH-NW,NATURAL UNPROCESSED NATURAL WAVE,18,NATURAL,Inch,40.00,894,20.00,22.00,50,
31,BNH-NW,NATURAL UNPROCESSED NATURAL WAVE,20,NATURAL,Inch,48.00,296,24.00,26.40,60,
31,BNH-NW,NATURAL UNPROCESSED NATURAL WAVE,22,NATURAL,Inch,56.00,401,28.00,30.80,70,
31,BNH-NW,NATURAL UNPROCESSED NATURAL WAVE,24,NATURAL,Inch,64.00,199,32.00,35.20,80,
31,BNH-NW,NATURAL UNPROCESSED NATURAL WAVE,26,NATURAL,Inch,72.00,200,36.00,39.60,90,
31,BNH-NW,NATURAL UNPROCESSED NATURAL WAVE,28,NATURAL,Inch,80.00,200,40.00,44.00,100,
2,FAC-BW, CHINESE VIRGIN SHUN FA BODY WAVE,10,NATURAL,Inch,25.00,297,12.50,13.75,31.25,
2,FAC-BW, CHINESE VIRGIN SHUN FA BODY WAVE,12,NATURAL,Inch,33.00,496,16.50,18.15,41.25,
2,FAC-BW, CHINESE VIRGIN SHUN FA BODY WAVE,14,NATURAL,Inch,48.00,684,24.00,26.40,60,
2,FAC-BW, CHINESE VIRGIN SHUN FA BODY WAVE,16,NATURAL,Inch,60.00,696,30.00,33.00,75,
2,FAC-BW, CHINESE VIRGIN SHUN FA BODY WAVE,18,NATURAL,Inch,76.00,396,38.00,41.80,95,
2,FAC-BW, CHINESE VIRGIN SHUN FA BODY WAVE,20,NATURAL,Inch,90.00,396,45.00,49.50,112.5,
49,DIANA,DIANA,,1,Inch,240.00,0,120.00,132.00,360,
49,DIANA,DIANA,,1B,Inch,240.00,0,120.00,132.00,360,
49,DIANA,DIANA,,2,Inch,240.00,0,120.00,132.00,360,
49,DIANA,DIANA,,4,Inch,240.00,0,120.00,132.00,360,
49,DIANA,DIANA,,6,Inch,240.00,0,120.00,132.00,360,
49,DIANA,DIANA,,F10_16,Inch,240.00,0,120.00,132.00,360,
49,DIANA,DIANA,,F14_24,Inch,240.00,0,120.00,132.00,360,
49,DIANA,DIANA,,F1B_30,Inch,240.00,0,120.00,132.00,360,
49,DIANA,DIANA,,F1B_BURG,Inch,240.00,0,120.00,132.00,360,
49,DIANA,DIANA,,F27_613,Inch,240.00,0,120.00,132.00,360,
49,DIANA,DIANA,,F4_27,Inch,240.00,0,120.00,132.00,360,
49,DIANA,DIANA,,F4_30,Inch,240.00,0,120.00,132.00,360,
49,DIANA,DIANA,,F6_27,Inch,240.00,0,120.00,132.00,360,
50,MONICA,MONICA,,1,Inch,160.00,0,80.00,88.00,240,
50,MONICA,MONICA,,1B,Inch,160.00,0,80.00,88.00,240,
50,MONICA,MONICA,,2,Inch,160.00,0,80.00,88.00,240,
50,MONICA,MONICA,,4,Inch,160.00,0,80.00,88.00,240,
50,MONICA,MONICA,,6,Inch,160.00,0,80.00,88.00,240,
50,MONICA,MONICA,,F10_16,Inch,160.00,0,80.00,88.00,240,
50,MONICA,MONICA,,F14_24,Inch,160.00,0,80.00,88.00,240,
50,MONICA,MONICA,,F1B_30,Inch,160.00,0,80.00,88.00,240,
50,MONICA,MONICA,,F1B_BURG,Inch,160.00,0,80.00,88.00,240,
50,MONICA,MONICA,,F27_613,Inch,160.00,0,80.00,88.00,240,
50,MONICA,MONICA,,F4_27,Inch,160.00,0,80.00,88.00,240,
50,MONICA,MONICA,,F4_30,Inch,160.00,0,80.00,88.00,240,
50,MONICA,MONICA,,F6_27,Inch,160.00,0,80.00,88.00,240,
51,LUCY,LUCY,,1,Inch,190.00,0,95.00,104.50,285,
51,LUCY,LUCY,,1B,Inch,190.00,0,95.00,104.50,285,
51,LUCY,LUCY,,2,Inch,190.00,0,95.00,104.50,285,
51,LUCY,LUCY,,4,Inch,190.00,0,95.00,104.50,285,
51,LUCY,LUCY,,6,Inch,190.00,0,95.00,104.50,285,
51,LUCY,LUCY,,F10_16,Inch,190.00,0,95.00,104.50,285,
51,LUCY,LUCY,,F14_24,Inch,190.00,0,95.00,104.50,285,
51,LUCY,LUCY,,F1B_30,Inch,190.00,0,95.00,104.50,285,
51,LUCY,LUCY,,F1B_BURG,Inch,190.00,0,95.00,104.50,285,
51,LUCY,LUCY,,F27_613,Inch,190.00,0,95.00,104.50,285,
51,LUCY,LUCY,,F4_27,Inch,190.00,0,95.00,104.50,285,
51,LUCY,LUCY,,F4_30,Inch,190.00,0,95.00,104.50,285,
51,LUCY,LUCY,,F6_27,Inch,190.00,0,95.00,104.50,285,
52,BETH,BETH,,1,Inch,34.00,,17.00,18.70,51,
52,BETH,BETH,,1B,Inch,34.00,,17.00,18.70,51,
52,BETH,BETH,,2,Inch,34.00,,17.00,18.70,51,
52,BETH,BETH,,280,Inch,34.00,,17.00,18.70,51,
52,BETH,BETH,,34,Inch,34.00,,17.00,18.70,51,
52,BETH,BETH,,4,Inch,34.00,,17.00,18.70,51,
52,BETH,BETH,,44,Inch,34.00,,17.00,18.70,51,
52,BETH,BETH,,51,Inch,34.00,,17.00,18.70,51,
52,BETH,BETH,,F1B_30,Inch,34.00,,17.00,18.70,51,
53,VIVIAN,VIVIAN,,1,Inch,34.00,0,17.00,18.70,51,
53,VIVIAN,VIVIAN,,1B,Inch,34.00,0,17.00,18.70,51,
53,VIVIAN,VIVIAN,,2,Inch,34.00,0,17.00,18.70,51,
53,VIVIAN,VIVIAN,,280,Inch,34.00,0,17.00,18.70,51,
53,VIVIAN,VIVIAN,,34,Inch,34.00,0,17.00,18.70,51,
53,VIVIAN,VIVIAN,,4,Inch,34.00,0,17.00,18.70,51,
53,VIVIAN,VIVIAN,,44,Inch,34.00,0,17.00,18.70,51,
53,VIVIAN,VIVIAN,,51,Inch,34.00,0,17.00,18.70,51,
53,VIVIAN,VIVIAN,,F1B_30,Inch,34.00,0,17.00,18.70,51,
54,MELISSA,MELISSA,,1,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,1B,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,2,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,3T1B_30,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,3T4_613,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,3T5004,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,4,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,DX2216,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,DX3147,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,DX4733,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,LX3316,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,SOM7002,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,SOM7003,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,SOM7005,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,SOM7008,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,SOM7016,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,TT_BURG,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,TT1B_RED,Inch,36.00,0,18.00,19.80,54,
54,MELISSA,MELISSA,,TT4_27,Inch,36.00,0,18.00,19.80,54,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,10,1,Inch,42.00,0,21.00,23.10,52.5,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,10,001B,Inch,42.00,0,21.00,23.10,52.5,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,10,2,Inch,42.00,100,21.00,23.10,52.5,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,10,4,Inch,42.00,0,21.00,23.10,52.5,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,12,1,Inch,56.00,95,28.00,30.80,70,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,12,001B,Inch,56.00,0,28.00,30.80,70,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,12,2,Inch,56.00,100,28.00,30.80,70,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,12,4,Inch,56.00,0,28.00,30.80,70,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,14,1,Inch,72.00,0,36.00,39.60,90,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,14,001B,Inch,72.00,0,36.00,39.60,90,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,14,2,Inch,72.00,0,36.00,39.60,90,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,14,4,Inch,72.00,0,36.00,39.60,90,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,16,1,Inch,90.00,0,45.00,49.50,112.5,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,16,001B,Inch,90.00,0,45.00,49.50,112.5,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,16,2,Inch,90.00,0,45.00,49.50,112.5,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,16,4,Inch,90.00,0,45.00,49.50,112.5,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,18,1,Inch,110.00,0,55.00,60.50,137.5,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,18,001B,Inch,110.00,0,55.00,60.50,137.5,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,18,2,Inch,110.00,0,55.00,60.50,137.5,
34,BRA-YK,BRANDI CHINESE LUXURY YAKI,18,4,Inch,110.00,0,55.00,60.50,137.5,
48,IRIS,IRIS,,1,Inch,231.00,12,115.00,115.00,345,
48,IRIS,IRIS,,1,Inch,230.00,0,115.00,115.00,345,
48,IRIS,IRIS,,1B,Inch,230.00,0,115.00,126.50,345,
48,IRIS,IRIS,,2,Inch,230.00,0,115.00,126.50,345,
48,IRIS,IRIS,,4,Inch,230.00,0,115.00,126.50,345,
48,IRIS,IRIS,,6,Inch,230.00,0,115.00,126.50,345,
48,IRIS,IRIS,,F10_16,Inch,230.00,0,115.00,126.50,345,
48,IRIS,IRIS,,F14_24,Inch,230.00,0,115.00,126.50,345,
48,IRIS,IRIS,,F1B_30,Inch,230.00,0,115.00,126.50,345,
48,IRIS,IRIS,,F1B_BURG,Inch,230.00,0,115.00,126.50,345,
48,IRIS,IRIS,,F27_613,Inch,230.00,0,115.00,126.50,345,
48,IRIS,IRIS,,F4_27,Inch,230.00,0,115.00,126.50,345,
48,IRIS,IRIS,,F4_30,Inch,230.00,0,115.00,126.50,345,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,1,,13.00,400,6.50,7.15,16.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,001B,,13.00,500,6.50,7.15,16.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,2,,13.00,400,6.50,7.15,16.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,4,,13.00,300,6.50,7.15,16.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,27,,17.00,200,8.50,9.35,21.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,30,,13.00,200,6.50,7.15,16.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,P1B_30,,17.00,100,8.50,9.35,21.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,P4_30,,17.00,100,8.50,9.35,21.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,099J,,17.00,100,8.50,9.35,21.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,Blue,,19.00,100,9.50,10.45,23.75,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,Burg,,19.00,100,9.50,10.45,23.75,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,COPPER-350,,19.00,100,9.50,10.45,23.75,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,Purple,,19.00,100,9.50,10.45,23.75,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,Sliver,,19.00,100,9.50,10.45,23.75,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,TURQUOISE,,19.00,100,9.50,10.45,23.75,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,ORANGE,,19.00,100,9.50,10.45,23.75,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,RED,,19.00,100,9.50,10.45,23.75,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,HOT-PINK,,19.00,100,9.50,10.45,23.75,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,8,LIGHT-PINK,,19.00,100,9.50,10.45,23.75,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,1,,17.00,800,8.50,9.35,21.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,001B,,17.00,1000,8.50,9.35,21.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,2,,17.00,800,8.50,9.35,21.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,4,,17.00,700,8.50,9.35,21.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,27,,20.00,400,10.00,11.00,25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,30,,17.00,200,8.50,9.35,21.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,P1B_30,,20.00,200,10.00,11.00,25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,P4_30,,20.00,200,10.00,11.00,25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,099J,,20.00,300,10.00,11.00,25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,Blue,,29.00,100,14.50,15.95,36.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,Burg,,29.00,100,14.50,15.95,36.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,COPPER-350,,29.00,100,14.50,15.95,36.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,Purple,,29.00,100,14.50,15.95,36.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,Sliver,,29.00,100,14.50,15.95,36.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,TURQUOISE,,29.00,100,14.50,15.95,36.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,ORANGE,,29.00,100,14.50,15.95,36.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,RED,,29.00,100,14.50,15.95,36.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAKI,10,HOT-PINK,,29.00,100,14.50,15.95,36.25,
29,SHE-BR-YK,SHEREE BRAZILIAN REMY YAK,10,LIGHT-PINK,,29.00,100,14.50,15.95,36.25,
58,JENNIFER,JENNIFER,,1,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,1B,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,2,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,3T1B_30,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,3T4_613,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,3T5004,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,4,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,DX2216,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,DX3147,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,DX4733,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,LX3316,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,SOM7002,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,SOM7003,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,SOM7005,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,SOM7008,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,SOM7016,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,TT_BURG,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,TT1B_RED,Inch,19.00,0,9.50,10.45,28.5,
58,JENNIFER,JENNIFER,,TT4_27,Inch,19.00,0,9.50,10.45,28.5,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,10,1,Inch,18.00,1,9.00,9.90,22.5,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,10,001B,Inch,18.00,0,9.00,9.90,22.5,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,10,2,Inch,18.00,1,9.00,9.90,22.5,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,10,4,Inch,18.00,1,9.00,9.90,22.5,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,10,P1B_30,Inch,21.00,1,10.50,11.55,26.25,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,10,P1B_33,Inch,21.00,0,10.50,11.55,26.25,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,10,T1B_27,Inch,21.00,0,10.50,11.55,26.25,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,10,T1B_30,Inch,21.00,0,10.50,11.55,26.25,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,12,1,Inch,26.00,0,13.00,14.30,32.5,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,12,001B,Inch,26.00,0,13.00,14.30,32.5,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,12,2,Inch,26.00,0,13.00,14.30,32.5,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,12,4,Inch,26.00,0,13.00,14.30,32.5,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,12,P1B_30,Inch,29.00,0,14.50,15.95,36.25,
28,SHE-BR-JC,SHEREE BRAZILIAN REMY JERRY CURL ,12,P1B_33,Inch,29.00,1,14.50,15.95,36.25,
